what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617215316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617217384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617224822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617258873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617280734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617283588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617287545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617289389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617374766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617388286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617564534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617575187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617582749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617586208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617613940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617614502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617644083
